QuerySId;SessionSid;UsersId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;NoQ;Length;RED;Edit index;Jackard index;Cosine index;Common fragments index;Common tables index;vote;ExplorationSid
7698;311;1314howe;4;1;4;1;6;4;0;4;1;6;-0.174313598344922;-0.060551143590089;1.82110527716072;-0.151709551430603;0.157154507998429;-0.020874367025533;-0.302991629339198;3.50632669153128;0.070762727156789;0.563509141489977;;321;2;0.8;0.818181818181818;0.992619825334483;0.9;1;1;2100
7699;311;1314howe;3;1;0;1;5;0;1;0;1;5;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;0.376908833524523;;327;11;0;0.153846153846154;0.508255610678773;0.2;1;1;2100
7700;311;1314howe;3;1;0;1;5;3;0;0;1;4;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;0.190308525559068;;358;2;0.8;0.666666666666667;0.726273039202563;0.4;1;1;2100
7701;311;1314howe;3;1;0;1;5;3;0;0;1;4;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;0.190308525559068;;399;2;0.8;0.666666666666667;1;0.4;1;1;2100
7702;311;1314howe;4;2;4;1;6;0;1;0;1;5;-0.174313598344922;0.262590227004742;1.82110527716072;-0.151709551430603;0.157154507998429;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;0.376908833524523;;399;12;0;0.142857142857143;0.55908524625169;0.2;1;1;2100
7703;311;1314howe;4;2;4;1;6;4;1;4;1;6;-0.174313598344922;0.262590227004742;1.82110527716072;-0.151709551430603;0.157154507998429;-0.020874367025533;0.207884726246477;3.50632669153128;0.070762727156789;0.563509141489977;;399;2;0.8;0.833333333333333;0.741144907995655;1;1;1;2100
7704;311;1314howe;4;2;4;1;6;4;1;4;1;6;-0.174313598344922;0.262590227004742;1.82110527716072;-0.151709551430603;0.157154507998429;-0.020874367025533;0.207884726246477;3.50632669153128;0.070762727156789;0.563509141489977;;399;2;0.8;0.833333333333333;1;1;1;1;2100
7705;311;1314howe;4;2;4;1;6;4;1;4;1;6;-0.174313598344922;0.262590227004742;1.82110527716072;-0.151709551430603;0.157154507998429;-0.020874367025533;0.207884726246477;3.50632669153128;0.070762727156789;0.563509141489977;;399;2;0.8;0.833333333333333;1;1;1;1;2100
7706;311;1314howe;4;2;4;1;6;4;1;4;1;6;-0.174313598344922;0.262590227004742;1.82110527716072;-0.151709551430603;0.157154507998429;-0.020874367025533;0.207884726246477;3.50632669153128;0.070762727156789;0.563509141489977;;399;2;0.8;0.833333333333333;1;1;1;1;2100
7707;311;1314howe;3;1;0;1;1;0;0;0;0;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;77;16;0;0;0.536742200223385;0;0;0;2101
7708;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;74;2;0.8;0.666666666666667;0.723746864455746;0.4;1;1;2101
7709;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;73;2;0.8;0.666666666666667;1;0.4;1;1;2101
7710;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;73;2;0.8;0.666666666666667;1;0.4;1;1;2101
7711;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;71;2;0.8;0.666666666666667;1;0.4;1;1;2101
7712;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;73;2;0.8;0.666666666666667;1;0.4;1;1;2101
7713;311;1314howe;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;72;2;0.8;0.666666666666667;1;0.4;1;1;2101
7714;312;1059;14;0;0;1;14;0;0;0;0;0;0.275566035656198;-0.383692514184919;-0.19697466640804;-0.151709551430603;1.15694536380297;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;166;15;0;0;0;0;0;0;2102
7715;312;1059;14;0;0;1;14;14;0;0;1;14;0.275566035656198;-0.383692514184919;-0.19697466640804;-0.151709551430603;1.15694536380297;0.549534822084052;-0.302991629339198;-0.187678161841789;0.070762727156789;2.05631160521361;;200;0;1;1;0.707106781186548;1;1;1;2102
7716;313;1314howe;14;0;0;1;0;0;0;0;0;0;0.275566035656198;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;52;15;0;0;0;0;0;0;2103
7717;313;1314howe;14;0;0;1;0;14;0;0;1;0;0.275566035656198;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;0.549534822084052;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;52;0;1;1;0.707106781186548;1;0.5;1;2103
7718;313;1314howe;2;2;1;2;5;0;0;0;0;0;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;168;22;0;0;0.419180882508775;0;0;0;2104
7719;313;1314howe;2;2;1;2;5;2;2;1;2;5;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.032180651022861;-0.13495620484745;0.718761081832151;0.735823051501478;0.557792903484934;0.376908833524523;;168;0;1;1;0.707106781186548;0.7;1;1;2104
7722;314;1059;2;1;0;1;2;1;0;0;0;0;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;140;4;0.6;0;0;0.1;0;0;2105
7723;314;1059;3;1;3;1;3;0;1;0;1;2;-0.219301561745034;-0.060551143590089;1.31658529126853;-0.151709551430603;-0.217767062928274;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;-0.18289209037184;;241;8;0.2;0.2;0.644658371220304;0.2;1;1;2105
7724;314;1059;1;1;1;1;3;1;1;1;1;3;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;0.207884726246477;0.735823051501478;0.070762727156789;0.003708217593614;;201;4;0.6;0.5;0.753778361444409;0.4;1;1;2105
7725;314;1059;1;1;1;1;3;1;1;1;1;3;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;0.207884726246477;0.735823051501478;0.070762727156789;0.003708217593614;;200;0;1;1;1;0.4;1;1;2105
7726;315;1314howe;7;1;0;1;2;0;0;0;0;0;-0.039349708144586;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;136;9;0.1;0;0;0;0;0;2106
7727;315;1314howe;7;2;0;1;3;7;1;0;1;2;-0.039349708144586;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.217767062928274;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;-0.18289209037184;;158;1;0.9;0.9;0.710597386798683;0.9;1;1;2106
7728;315;1314howe;7;2;0;1;2;7;1;0;1;2;-0.039349708144586;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.342740919903841;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;-0.18289209037184;;170;2;0.8;0.818181818181818;1;0.9;1;1;2106
7729;315;1314howe;7;2;0;1;2;7;1;0;1;1;-0.039349708144586;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.342740919903841;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;170;2;0.8;0.818181818181818;1;0.9;1;1;2106
7730;315;1314howe;7;2;0;1;2;7;2;0;1;2;-0.039349708144586;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.342740919903841;0.150248389707343;0.718761081832151;-0.187678161841789;0.070762727156789;-0.18289209037184;;170;0;1;1;0.995403900013586;1;1;1;2106
7731;315;1314howe;8;1;0;1;1;5;1;0;0;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.036166551885426;0.207884726246477;-0.187678161841789;-0.416267449171356;-0.369492398337294;;67;8;0.2;0.428571428571429;0.963086824686154;0.6;0;1;2106
7732;315;1314howe;8;1;0;1;2;8;1;0;1;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;0.207289308618301;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;83;0;1;1;0.97096348655684;1;1;1;2106
7733;315;1314howe;8;1;0;1;1;8;0;0;1;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;83;2;0.8;0.818181818181818;0.996204919895622;0.9;1;1;2106
7734;315;1314howe;8;1;0;1;1;8;0;0;1;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;88;2;0.8;0.818181818181818;1;0.9;1;1;2106
7735;315;1314howe;8;1;0;1;1;8;0;0;1;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;92;2;0.8;0.818181818181818;1;0.9;1;1;2106
7736;316;1079;2;0;1;1;2;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;199;4;0.6;0;0;0;0;0;2107
7737;316;1079;2;0;1;1;2;2;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;204;0;1;1;0.707106781186548;0.4;1;1;2107
7738;316;1079;5;0;1;1;5;1;0;1;1;1;-0.12932563494481;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;345;5;0.5;0.375;0.843274042711568;0.3;1;1;2107
7739;317;1314howe;2;0;0;1;0;0;0;0;0;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;60;3;0.7;0;0;0;0;0;2108
7740;318;1079;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;93;3;0.7;0;0;0;0;0;2109
7741;318;1079;2;0;1;1;3;1;0;1;1;1;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;175;1;0.9;0.75;0.769800358919501;0.3;1;1;2109
7742;318;1079;1;0;1;1;3;0;0;0;1;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;106;5;0.5;0.166666666666667;0.833333333333333;0.1;1;1;2109
7743;318;1079;1;0;1;1;3;1;0;1;1;3;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;106;0;1;1;0.816496580927726;0.3;1;1;2109
7744;319;1314howe;1;1;1;1;2;0;0;0;0;0;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;97;4;0.6;0;0;0;0;0;2110
7745;319;1314howe;1;1;1;1;2;1;0;1;1;1;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;167;2;0.8;0.6;0.755928946018454;0.3;1;1;2110
7746;319;1314howe;1;4;1;1;5;1;1;1;1;2;-0.309277488545259;0.908872968194403;0.307545319484149;-0.151709551430603;0.032180651022861;-0.191997123758408;0.207884726246477;0.735823051501478;0.070762727156789;-0.18289209037184;;332;3;0.7;0.571428571428571;0.788110406239101;0.4;1;1;2110
7747;319;1314howe;1;5;1;1;6;1;4;1;1;5;-0.309277488545259;1.23201433878923;0.307545319484149;-0.151709551430603;0.157154507998429;-0.191997123758408;1.7405137930035;0.735823051501478;0.070762727156789;0.376908833524523;;369;1;0.9;0.875;0.91244859700871;0.7;1;1;2110
7748;319;1314howe;37;5;0;1;5;0;5;0;1;5;1.31028919385878;1.23201433878923;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.249038042669367;2.25139014858917;-0.187678161841789;0.070762727156789;0.376908833524523;;361;39;0;0.133333333333333;0.325037387092732;0.6;1;1;2110
7749;319;1314howe;37;5;0;1;5;37;5;0;1;5;1.31028919385878;1.23201433878923;-0.19697466640804;-0.151709551430603;0.032180651022861;1.8614759570361;2.25139014858917;-0.187678161841789;0.070762727156789;0.376908833524523;;361;0;1;1;0.713665885702666;1;1;1;2110
7750;319;1314howe;4;0;2;1;4;0;0;0;1;4;-0.174313598344922;-0.383692514184919;0.812065305376339;-0.151709551430603;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;0.190308525559068;;238;48;0;0.020408163265306;0.605449349620603;0.1;1;1;2110
7751;319;1314howe;37;5;0;1;5;0;0;0;1;4;1.31028919385878;1.23201433878923;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;0.190308525559068;;361;48;0;0.020408163265306;0.855927952310682;0.1;1;1;2110
7752;319;1314howe;1;0;0;0;0;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.455413341008697;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;32;44;0;0;0.99028229600855;0;0;0;2111
7768;319;1314howe;6;0;0;1;0;0;0;0;0;0;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;49;8;0.2;0;0.986393923832143;0;0;0;2112
7769;319;1314howe;6;0;0;1;0;6;0;0;1;0;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;0.093207470796384;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;49;0;1;1;0.707106781186548;0.7;1;1;2112
7770;319;1314howe;9;1;0;1;1;0;0;0;0;0;0.050626218655638;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;65;18;0;0;0.70179098232453;0;0;0;2113
7771;319;1314howe;9;2;0;1;1;9;1;0;1;1;0.050626218655638;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.26433022752926;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;83;1;0.9;0.916666666666667;0.709245987625691;1;1;1;2113
7772;319;1314howe;9;2;0;1;1;9;1;0;1;1;0.050626218655638;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.26433022752926;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;83;2;0.8;0.846153846153846;1;1;1;1;2113
7773;319;1314howe;9;2;0;1;1;9;1;0;1;1;0.050626218655638;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.26433022752926;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;84;2;0.8;0.846153846153846;1;1;1;1;2113
7775;319;1314howe;7;1;0;1;1;3;0;0;0;0;-0.039349708144586;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;75;15;0;0.166666666666667;0.923557567172538;0.3;0;1;2113
7776;320;1238;2;0;1;1;2;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;94;4;0.6;0;0;0;0;0;2114
7777;320;1238;2;0;1;1;3;1;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;137;2;0.8;0.6;0.816496580927726;0.3;1;1;2114
7778;320;1238;2;0;1;1;3;2;0;1;1;3;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;142;0;1;1;0.962250448649376;0.4;1;1;2114
7779;320;1238;3;0;1;1;5;2;0;1;1;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;287;1;0.9;0.8;0.980196058819607;0.4;1;1;2114
7780;320;1238;3;0;1;1;5;3;0;1;1;5;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;306;0;1;1;0.982466610990536;0.5;1;1;2114
7781;320;1238;3;0;1;1;5;3;0;1;1;5;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;283;0;1;1;1;0.5;1;1;2114
7782;320;1238;3;0;1;1;4;3;0;1;1;4;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;157;0;1;1;1;0.5;1;1;2114
7783;320;1238;2;0;1;1;3;2;0;1;1;3;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;126;1;0.9;0.8;0.984731927834662;0.4;1;1;2114
7784;320;1238;3;0;1;1;4;2;0;1;1;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;140;1;0.9;0.8;0.980196058819607;0.4;1;1;2114
7785;320;1238;4;0;1;1;5;3;0;1;1;4;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;172;1;0.9;0.833333333333333;0.990830168044299;0.5;1;1;2114
7786;320;1238;3;1;0;1;3;3;0;0;1;3;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;214;3;0.7;0.571428571428571;0.932007033244074;0.4;1;1;2114
7787;320;1238;3;2;0;1;3;3;0;0;1;3;-0.219301561745034;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;258;3;0.7;0.571428571428571;0.979957887012223;0.4;1;1;2114
7788;320;1238;3;2;0;1;3;3;1;0;1;3;-0.219301561745034;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.077915285936491;0.207884726246477;-0.187678161841789;0.070762727156789;0.003708217593614;;263;2;0.8;0.714285714285714;0.979795897113271;0.5;1;1;2114
7789;321;1314howe;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;305;3;0.7;0;0;0;0;0;2115
7790;321;1314howe;1;0;1;1;1;1;0;1;0;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.369492398337294;;312;2;0.8;0.5;0.774596669241483;0.2;0;1;2115
7791;321;1314howe;7;1;0;2;2;0;0;0;1;0;-0.039349708144586;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;306;11;0;0.083333333333333;0.542720420239974;0.1;0.5;1;2115
7792;321;1314howe;1;1;1;2;3;0;1;0;2;2;-0.309277488545259;-0.060551143590089;0.307545319484149;0.151994238147492;-0.217767062928274;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;-0.18289209037184;;313;9;0.1;0.25;0.544949260913066;0.3;1;1;2115
7793;321;1314howe;1;1;1;2;3;1;1;1;2;3;-0.309277488545259;-0.060551143590089;0.307545319484149;0.151994238147492;-0.217767062928274;-0.191997123758408;0.207884726246477;0.735823051501478;0.557792903484934;0.003708217593614;;403;0;1;1;0.925820099772552;0.5;1;1;2115
7794;321;1314howe;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;409;2;0.8;0.6;0.87287156094397;0.3;0.5;1;2115
7795;321;1314howe;1;0;1;1;1;1;0;1;0;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.369492398337294;;409;2;0.8;0.5;0.912870929175277;0.2;0;1;2115
7796;321;1314howe;1;0;1;1;1;1;0;1;0;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.369492398337294;;409;2;0.8;0.5;1;0.2;0;1;2115
7797;321;1314howe;1;1;1;2;3;1;0;1;1;1;-0.309277488545259;-0.060551143590089;0.307545319484149;0.151994238147492;-0.217767062928274;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;403;2;0.8;0.6;0.848528137423857;0.3;0.5;1;2115
7798;321;1314howe;2;1;1;2;3;1;1;1;2;3;-0.264289525145146;-0.060551143590089;0.307545319484149;0.151994238147492;-0.217767062928274;-0.191997123758408;0.207884726246477;0.735823051501478;0.557792903484934;0.003708217593614;;443;1;0.9;0.833333333333333;0.920357986616845;0.5;1;1;2115
7799;321;1314howe;2;2;0;2;3;2;1;0;2;3;-0.264289525145146;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.13495620484745;0.207884726246477;-0.187678161841789;0.557792903484934;0.003708217593614;;466;2;0.8;0.714285714285714;0.899735410842437;0.5;1;1;2115
7800;321;1314howe;2;2;0;2;3;2;2;0;2;3;-0.264289525145146;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.13495620484745;0.718761081832151;-0.187678161841789;0.557792903484934;0.003708217593614;;491;0;1;1;0.979957887012223;0.6;1;1;2115
7801;321;1314howe;7;2;0;2;3;0;1;0;2;2;-0.039349708144586;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;-0.18289209037184;;236;11;0;0.214285714285714;0.725866186311298;0.3;1;1;2115
7802;321;1314howe;4;0;1;1;5;0;0;0;0;0;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;204;17;0;0;0.898026510133875;0;0;0;2116
7803;321;1314howe;5;1;0;1;2;0;0;0;0;0;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;244;13;0;0;0.95257934441568;0;0;0;2117
7804;321;1314howe;1;1;1;1;3;0;1;0;1;2;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;-0.18289209037184;;249;7;0.3;0.222222222222222;0.54997194092287;0.2;0.5;1;2117
7805;321;1314howe;3;1;1;1;5;1;1;1;1;3;-0.219301561745034;-0.060551143590089;0.307545319484149;-0.151709551430603;0.032180651022861;-0.191997123758408;0.207884726246477;0.735823051501478;0.070762727156789;0.003708217593614;;302;2;0.8;0.666666666666667;0.816496580927726;0.4;0.5;1;2117
7806;321;1314howe;3;1;1;1;5;3;1;1;1;5;-0.219301561745034;-0.060551143590089;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;0.207884726246477;0.735823051501478;0.070762727156789;0.376908833524523;;302;0;1;1;0.918558653543692;0.6;0.5;1;2117
7807;321;1314howe;3;1;1;1;5;3;1;1;1;5;-0.219301561745034;-0.060551143590089;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;0.207884726246477;0.735823051501478;0.070762727156789;0.376908833524523;;328;0;1;1;1;0.6;0.5;1;2117
7808;321;1314howe;2;1;1;1;4;2;1;1;1;4;-0.264289525145146;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.13495620484745;0.207884726246477;0.735823051501478;0.070762727156789;0.190308525559068;;297;1;0.9;0.833333333333333;0.981980506061966;0.5;0.5;1;2117
7809;321;1314howe;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;129;2;0.8;0.6;0.87287156094397;0.3;0.5;1;2117
